	body_text	label	label_num
495	strike reflex fire pyramid collateral aerial mountain appear consist _silver_ _vermilion_ moment evening perceptible amidst redoubled ridge multitude valley extend infinity distinguish opening shade flesh rise colour celestial valley present different contour inimitable tint white melt away white shade lengthen without mix shade see issue cavernous side mountain tide _light_ precipitate ingot gold silver rock coral gloomy rock pierce disclose beyond aperture pure azure firmament extensive strand cover sand gold stretch rich ground heaven _poppycoloured_ _scarlet_ _green_ emerald reverberation western colour diffuse sea whose azure billow _glazes_ saffron purple mariner lean gunwale ship admire silence aerial landscape sometimes sublime spectacle present hour prayer seem invite lift heart voice heaven change every instant form variable shade present celestial color form pencil pretend imitate language describe travellers various season ascend summit high mountain globe never could perceive cloud thing gray leadcolored surface similar lake sun notwithstanding illuminate whole light ray might combine	C	2
496	law refraction system physic subject hence single shade color employ vain universe celestial decoration make level earth magnificent point view take habitation man admirable concert light form manifest low region cloud least illuminated sun produce law totally unacquainted whole reducible five color yellow generation white red deep shade yellow blue strong tint red black extreme tint blue progression doubt observe morning expansion light heaven see five color intermediate shade generate nearly order white sulphur yellow lemon yellow yolk egg yellow orange aurora color poppy red full red carmine red purple violet azure indigo black color seem strong tint precede faint tint follow thus whole together appear modulation progression white first term black last indeed trade carry advantage negroes tartars americans eastindians medium red cloth testimony traveller unanimous respect preference universally give color indicate universality taste merely demonstrate falsehood philosophic axiom taste arbitrary nature law beauty taste effect prejudice direct contrary	C	2
497	truth prejudice corrupt natural taste otherwise whole earth red nature heighten brilliant part beautiful flower give complete clothing rise queen garden bestow tint blood principle life animal invest feathered race india plumage color especially season love bird without shade least rich hue preserve entirely gray brown ground plumage glaze red roll carmine others besprinkle red blow scarlet powder red _rayed_ color midst five primordial color harmonic expression way excellence result union two contrary light darkness besides agreeable tint compound opposition extreme example second fourth color yellow blue form green constitute beautiful harmony ought perhaps possess second rank beauty among color possess second generation nay green appear many beautiful tint least lovely less dazzle red congenial eye many word come example previously give illustrate secondary character adjective carefully notice learner distinguish whether define describe thing add increase distinction make adjective defining describe adjective admit addition _old_ english coin new england rebelion	C	2
498	mounted whip _gold_ mount sword gold sword _very fine_ latin scholar secondary adjective also admit comparison various way _dearly_ beloved _more_ beloved _best_ beloved _very_ best beloved brother words formerly call preposition admit comparison observe benhadad flee _inner_ chamber in_ner_ temple in_most_ recess heart _out_ fit squadron out_er_ coating vessel house ut_most_ reach grammar _up_ _down_ hill side field up_per_ end lot upper_most_ seat part _of_ book take _farther off_ _off_ cast india _beyond_ ganges far beyond boundary nation shall go _to_ city _near to_ town _near_ _qualify verb_ nothing exist one place well another _below_ surface _very far_ earth high height expression frequently occur expression idea correctly understood difficult may describe theory learn book sometimes call one thing sometimes another character meaning unchanged accord old system mean fear go _far_ beyond patience perhaps enter _deeper_ subject necessary enable discover meaning desire make subject _as_ distinct _as_ possible might see	C	2
499	important improvement suggest apprehensive even compel _think_ many _profound thoughts_ see end obscurity long shroud reference false rule teach one consolation bewilder grammar try vain understand likely make wrong use adjective especially idea express danger mistake adjective noun verb mistake _horse_ chestnut _chestnut_ horse next shall commence consideration verbs important department science language particularly system defend hope uninterested thus far prosecution subject language confident remain say upon science long regarded _dry_ uninteresting become delightful easy new valuable truth burst upon us advance step feel bless god ample mean afford us obtain knowledge communicate others important affair time eternity lecture viii verbs unpleasant expose error verbs defined every thing acts actor object laws man animals vegetables minerals neutrality degrading nobody explain neuter verb _one_ kind verbs _you_ must decide importance teach child truth active verbs transitive verb false samples neuter verbs examined sit sleep stand lie opinion mrs w anecdote come	C	2
500	consideration class word formation language call _verbs_ allow bespeak favorable attention insist strenuously propriety free thoro examination nature use word shall necessity perform thankless task expose error honest wise good men order remove difficulty long exist work language clear way easy consistent explanation interesting essential department literature regret necessity labor person wish improvement mankind willing aid growth human intellect high aspiration truth knowledge goodness shrink frank exposition deem error refuse assistance feeble tho may establishment correct principle former lecture confine remark thing description character relation every entity conceive thought concern form expression define describe use noun adjective every thing creation think material immaterial real imaginary give name represent idea come class word call nouns word specify distinguish one thing another describe property character relation designate adjective one employment leave word expression action change inherent tendency thing important department knowledge grammar class head verbs _verb_ derive latin _verbum_ signify _word_ specific	C	2
501	application apply _words_ express action correctly understand bible derive greek _biblos_ mean literally _the book_ way eminence apply sacred scriptures interesting class word deviate correct principle hitherto observe lecture depend establish law exert regulation matter think whoever would learn sublime use must close observer thing mode existence important character sustain production idea change tendency thing transmission thought find simple obvious things exist nouns name things differ adjectives define describe things act verbs express action _all verbs denote action_ action mean perceivable motion inherent tendency change resist action matter whether speak animal possess power locomotion vegetable _send_ forth branch leaf blossom fruit mineral _retain_ form position property principle concern law exist observe attempt understand operation employ promotion human good every thing act accord ability possess small particle sand _occupies_ place upon sea shore thro various gradation tall archangel _bows_ _worships_ throne uncreated cause thing action exist thro vast dominion action presuppose	C	2
502	_actor_ every action must result _object_ effect exist without efficient cause produce cause exist without corresponding effect result mutual relation help dependency manifest creation philosophy religion art science serve develope primary law nature unite strengthen combine regulate preserve guide whole eternal uncreated selfexistent selfsustaining cause thing minute particle dust evidence may trace existence influence law irresistible exceptionless immutable every thing place duty assign harmony peace perfection result careful judicious observance law give regulation infringement law produce disorder confusion distraction man make little low angel possess mind capable reason improvement happiness intellectual soul inhabit mortal body connect link earth heaven material spiritual world physical subject common thing law regulate matter intellectual govern law regulate mind possess body mind code moral law demand observance social relation duty life obedience law certain source health body peace mind infringement certainly attend disease suffering one sorrow anguish lower grade animal partake many quality common man	C	2
503	deficient others superior animal possess reason even high come little short low human specie reason possess instinct nearly approach quality dwindle gradually thro various order variety animated nature low grade animalculæ multitude may inhabit single drop water zoophyte lythophytes form connect link animal vegetable kingdom starfish polypus spunges strike another kingdom observe law vegetable life mark tall pine grow small seed _sent_ forth root downwards trunk upwards draw nourishment earth air water till wave top passing breeze hundred foot dirty earth oak olive _maintained_ respective position dozen century despite operation wind weather shed foliage seed propagate specie extend kind different place hundred generation live die country often change master resist oppression scorn misrule retain right privilege slowly encroach upon inroad time one day triumph fall helpless earth submit chemical operation shall dissolve cause mingle common dust yield strength give life power vegetable shall occupy place mark living principle sensitive plant	C	2
504	withers every touch suffers long ere regain former vigor descend thence thro various gradation vegetable life till pass narrow border enter mineral world see display sublime principle tho modified degree minerals _assume_ different shape hue relation increase diminish attach divide various circumstance _retaining_ identity property exert ability accord mean possess till compel yield superior power learn submit law operate every department mutable world _every_ thing _acts_ accord ability god bestow upon man authority thing earth yet make depend upon authority extend farther privilege wholesome restriction make whole subservient real good go beyond usurp power belong destruction happiness pay forfeit imprudence injured power rise triumphant aggressor glory god government righteous immediate execution law clearly reveal long man obeys law regulate health observe temperance thing use thing world abuse rest bless happy sooner violate heaven law become slave servant assume master digress would gladly follow subject far shall go beyond limit may	C	2
505	patience would insist however fact attention give impossible contend use language correctly without knowledge thing idea employ represent grovelling indeed must mind trace sublime exhibition divine power skill operation nature false must theory teach young mind think speak neutrality attach thing exist low debasing speculation schoolman give thing conceive incapable action principle call _vis inertiæ_ _power lie still_ shall system instruction descend throw insurmountable barrier way human improvement teach false principle action exist without effect class word express neither action passion theory war first principle philosophy deny like cause produce like effect able mind never able explain foundation neuter verb find single word solitary exception certain condition express positive action terminate definite object exception shall see refers verb express high degree conceivable action still insist _three_ _four_ kind verb one express action another passion suffering third neutrality propose offer brief review distinction long perplexed learner teachers fruitful source much dissention	C	2
506	among grammarian hop come work great candor heretofore manifest fully resolve take nothing grant say good great men reject nothing appear new singular let truth object reason guide direct us fail arrive safe correct conclusion mr murray tell us verb three kind _active_ _passive_ _neuter_ note admit active _transitive_ intransitive verb subdivision first kind improver adopt distinction regard essential importance shall contend expressed _all_ verb _one kind_ _express action_ simple yet sublime reason every thing act time every possible condition accord true definition _action_ understood employ writer grammar natural moral science issue contend principle opposite correct one however pure motif must attach system wrong theory course pernicious practice umpire case faithful trust bribe influence least opinion others divest former attachment free prejudice doubt safety correctness conclusion apprehensive expect much place _new_ system grammar footing equally favorable mind teach respect true exposition language childhood recommend authority learned good many generation combat	C	2
507	early prejudice system long consider almost sacred favor common sense world feeling opposition exist system produce much detection error lack capacity learner verily think understand profound mystery therefore willing risk final decision _you_ decide willing make tool opposite party determine whether convince hold old _neuter_ verb system right wrong merely others ask _your_ adoption prove undeniably true rejection whatever find false matter must rest pretend well teach falsehood ancient popular truth novel teachers respect stand responsible relation pupil always insist unyielding pertinacity importance truth evil error every trifling incident course education serve show contrast particularly observe error detect book taught able correct inclined willing skeptic however close observer original thinker correct reasoner degrade true dignity independence man submit blindly proposition freedom thought province children make breathe free air honest inquiry inhale sweet spirit truth charity study book end learning mean know books regard lamp set way side object look aid	C	2
508	may find object search knowledge usefulness constitute lead motif study occasion lose mean neglect lead young mind possession attention invite critical remark distinction usually observe use verb let us carefully examine meaning _three kinds_ see occasion division foundation truth application correct use language follow arrangement adopt popular grammar _verb active_ express action necessarily implies agent object act upon love love penelope excellent definition indeed grammarian stop work would understood prove service study language diverge bright spot consideration verb oasis midst desert soon become lose surround darkness conjecture follow dim light hit random track follow pursuit object give hearty assent definition verb express action necessarily imply _actor_ _object_ influence action estimation matter whether object action terminate express _understood_ _love_ must love object either neighbor enemy family _myself_ something else either case _action_ tho object may different regard hand active verb hence object action terminate express necessarily understood language respect less eliptical	C	2
509	add much richness brevity active verb tell divide _transitive_ _intransitive_ mr murray exactly approve distinction prefers class intransitive neuter together others aware fallacy attempt make child conceive thing like neutrality verb _run_ _fly_ _walk_ _live_ c prefer mark distinction call _in_transitive say terminate object express _transitive verb_ express action pass agent object cæsar conquer pompey definition consent attempt distinction none true principle adopt practice cæsar conquer pompey act conquer pas _transitively_ _cæsar_ pompey might see whole battle within many mile stand head army alike give order subordinate officer inferior man contend valiantly _victory_ till last fate day seal downfall pompey place crown triumph head cæsar expression correct one action express verb conquer transitive term understood whole train cause put operation finally terminate defeat one conquest bonaparte _lost_ battle waterloo _he_ _lose_ battle exert utmost skill _gain_ battle escape defeat single act entertain single thought lead result strive power fault _his_	C	2
510	fail act labor _lose_ battle much stake adopt course man teacher grammar would ever accuse _acting_ _lose_ battle man sick desire recover health take medicine opium mistake _lost_ life guilty suicide certainly grammar true _lost_ life try get well man america _possesses_ property europe child _inherit_ death child _inherit_ property know nothing goose gabbling _saved_ rome destruction goose save city make noise wake sentinel rouse soldier arm fight slew many gauls deliver city man newyork _transacts_ business canton agent send order transact business get letter clerk write postman carry board ship captain command sailor work rope unfurl sail wind blow vessel manage pilot weary voyage several month letter deliver agent business require miser _denies_ every comfort spend whole life hoard rich yet die _leaves_ gold possession others christians _suffer_ insult almost every day turks windows _admit_ light _exclude_ cold discover thing like _transitive_ action passing agent object case transitive action	C	2
511	window perform _admit light_ christian _suffer insults_ miser _leave money_ neutrality would look fact word express _relative_ action shall explain come examination true character verb _neutrality_ signifies transitive verb action _neuter_ verb _express state being_ class word act apply thing quiescent state _perform_ transitive action _expressing_ state perceive inconsistency folly distinction find perplexed completely bewilder dark intricate labyrinth lead false grammar book every attempt make extricate dim light simplifiers tend bewilder still till utterly confound else abandon study altogether _intransitive_ verb denote action confine actor pass another object sit live sleep verb _neuter_ express neither action passion state sleep sit verb nearly ally character examine separately fairly example exception verb _to be_ notice somewhat large another place first object ascertain _meaning_ use word give sample neutrality unfortunate neuter system define neuter verb without make express action terminate object man _sits_ chair _sits_ tell neuter verb mean man _places_ sitting posture	C	2
512	_seat_ _keeps_ chair muscular energy assist gravitation chair _upholds_ condition bring small child _sit_ active verb chair beside _sit_ fall upon floor injure fall able _keep_ fall lady faint _fell_ _seat_ action sit remain company lady gentleman board school college enter parlor teacher neuter verb ask _sit_ _seated_ neutral call impolite reply _sit_ express neither action passion hence could expect occupy seat _sit_ _set_ away _sit_ near _sit_ far along _sit_ still expression use every teacher address scholar system examine would understand inactive expression would correct disobey order order nothing _sit_ denote action _sat_ weep _sat him_ pillar base draw hand athwart face _byron_ show wound _sit him_ live long day discourse war _tragedy douglass_ wherefore _sits he_ death state _this act_ convinces retiredness duke plain contempt _king lear_ _sitting_ _act resting_ seat _session_ _act sitting_ _johnson dictionary_ _i sleep_ sleep neuter verb gravely tell author grammarians follow rule may	C	2
513	spend live long night waking hour without resort tired natures sweet restorer balmy sleep process heaven whereby procure sleep unless _sleep_ one never _sleep_ without sleep _sleep_ sometimes short _nap_ matter whether object express action remain true object necessarily understood would superfluous name cases however often occur speaking writing become indispensable mention object stout hearted _slept_ sleep shall _sleep_ _sleep_ death shall _sleep_ perpetual _sleep_ shall awake _sleep_ _take_ rest child troublesome mother sing sleep _slept itself_ quiet lady take opium _slept herself_ death many person sleep kind unnatural stupidity rip van winkle accord legend _slept_ away large portion common life sleep sleep today torment care _sleep_ dull _cares_ away sleep refreshing last night procure let person still adhere _neuter_ verb sleep express action object terminate put theory practice may well sleep eye open sit _lie himself_ upon bed man lodge open chamber _sleeping_ nothing _caught_ severe _cold_ active transitive	C	2
514	verb long _run_ fever see bad also false philosophy attempted distinction make child discover difference _act sleeping_ whether object object necessarily imply whether express person _sleep_ without procure _sleep_ _i stand_ man _stands_ firm integrity another stand precarious condition unable retain hold _falls_ precipice kill kill man surely fall could _stand_ _action_ _standing_ say book _stand_ thyself come near _stand_ fast liberty wherewith christ hath make free _be_ entangle yoke bondage let thinketh _standeth_ take heed l _fall_ require act _stand_ danger fall two pillar stand together rest fall ground one right quite perfect part _resembled it_ much except _lost_ capital _suffered_ injury could latter column perform action _standing_ act _transitively_ accord grammar something _resemble_ _lose_ capital _suffer_ injury _lie_ _lay_ admit verb consider often use active verb truth action express man fall seat _lies_ upon floor contend longer act _lie_ express action cease physical muscular action regulate subject common	C	2
515	law govern matter let us take strong example book _lies_ _lays_ desk ask book perform action lay desk answer yes prove principle sound philosophy satisfaction every one present deviate exist grammar far real action concern book _lies_ desk desk _supports_ book parse _supports_ accord every system active transitive verb objective case action terminate desk _support_ book barely resist action book _performs_ lie action desk book reciprocal book act neither desk act repel force book press upon tendency towards earth obedience law gravitation yet author tell us desk _active_ resist action book wonder people unable understand grammar violate first principle natural science frame code law unequal false exceptionable bear affinity rest world apply expression idea lecture subject one city newyork mrs w distinguish teacher one popular female seminaries country attend close one lecture remark great fault discover new system want class word express neutrality children say conceive idea thing quiescent state	C	2
516	word teach communicate idea ask example give rock side mountain never move could never act foundation earth would remain unaltered unchanged till time longer remark would take another small stone _lay_ great one could never act say great rock _upholds_ _sustains_ _supports_ small one active transitive verb object express reply would give satisfy new principle must observe exposition language accord _facts develop physical mental science_ continue rock act resist force small one lay upon attraction gravitation able _maintain_ _position_ side mountain cohesion _retains_ distinct identity solidity repel foreign body also subject law govern earth diurnal annual revolution move common matter astonish rate thousand mile hour shall teach child day light improvement grovel doctrine neutrality relic peripatetic philosophy parent send child school learn falsehood teacher satisfy remain ignorance follow blind reverence book study refuse examine new principle fear shall compel acknowledge former error study new principle remember wise honorable confess fault	C	2
517	correct remain permanent error let us take another example verb _to lie_ country pedagogue follow authority devotedly teach pupil _lie_ _neuter verb_ express neither action passion simply state go intermission grove near _exercise himself_ attempt roll log hill _makes_ misstep _falls_ intransitive verb _nothing_ fall ground log _rolls_ _nothing_ _lies_ across leg condition observe scholar cry nothing help nothing come intransitive help obey remain _neuter_ least act _intransitively_ produce effect cry help _cries_ regard _present_ roll log break leg oh master log _lies_ yes _press me_ death never log act lies _neuter_ verb signify neither _action_ passion simply state _state_ log state harm must forget practical application truth teach us would difficult explain neuter verb predicament _lay_ _to sleep_ die _laid her_ beside lover spread branch willow _laid it_ away secure could never find _laid_ _rest themselves_ fatigue whole days journey consider model verb neuter kind exception verb leave distinct	C	2
518	consideration active verb unnecessary spend much time point error examine discover teacher language long ago venture correct alleviation difficulty seek adoption intransitive verb express action confine actor agent remark give present lecture serve hint course shall adopt treating particular examination character us together general observation agent object verb defer next lecture lecture ix verbs neuter intransitive agents objects action know distinct agent imaginary actions actions know effects examples signs guide thing signified principles action power animals vegetables minerals thing act magnetic needle cause explained first cause means illustrated sir newton example principle must known relative action anecdote gallileo resume consideration verb close last lecture examination _neuter verbs_ call appear us evidence strong enough convince skeptical adduce prove _sit_ _sleep_ _stand_ _lie_ stand relation language verb case express neutrality frequently admit objective word regard neutral verb except _to be_ way express high degree action shall see come inquire meaning grammarians long	C	2
519	ago discover falsity book use large portion verb call neuter obviate difficulty adopt distinction _intransitive_ verb express action terminate object others still use term _neuter_ teach scholar _object_ _expressed_ active distinction tend perplex learner afford temporary expedient teacher dodge question issue far action concern business verb express difference whether _run_ _run_ man start haste _ran_ fast _ran himself_ death strike thomas thomas _strikes david_ thomas _strikes himself_ difference action matter whether action pass another object confine within say objector mistake intransitive verb one effect confine within subject pass object well think understand objection thomas strike david effect blow _passes over_ strike confine within subject hence latter _intransitive_ verb object action terminate case must call _transitive_ verb give example _intransitive_ verb _run_ _walks_ bird _fly_ _rains_ fire _burns_ object express word action confine within get meaning object _expressed_ verb transitive intransitive distinction generally observe teaching however widely may differ intention maker	C	2
520	grammar hence child acquire habit limit inquiry see place others think verb objective word _expressed_ taught attach action tho action may even great object express consider action widely different character adopt false philosophy cause exist without effect result assume ground shall labor maintain every verb necessarily presuppose _agent_ _actor_ _action_ _object_ act upon affect action action know exist separate thing act conceive idea action keep mind fix act substance mark change movement tendency book _moves_ case eye rest book observe position attitude alternate one way separate action book conceive idea separate entity let book take away action think say space occupy book action perceivable boy _rolls_ marble upon floor idea action perform derive observation marble eye follow move along floor see act condition speak action whole think start stop importance far verb concern whether marble receive impulse hand whether floor sufficiently incline allow roll inherent tendency action case obvious change	C	2
521	marble whole knowledge action depend observance thing state motion change exert tendency change counteract oppose substance admit far material thing concern principle hold good reference every thing form idea concern use language definition noun speak immaterial imaginary thing give _names_ consider agency capable exert influence production effect resist action therefore unimportant whether action real imaginary still inseparably connect thing act employ thus construction language express thought thus lion roar bird sing mind reflect fairy dance knowledge increase fancy err imagination wanders fact bear mind attempt understand explain language mind remain fixed act substance observe change relation different period different circumstance process knowledge gain action mind contemplate act thing condition change determine precise action _altered condition_ thing thus learns judge action effect method know whether _vegetable grows_ compare form today day ago decide improvement child observe rule fruit ye shall know apply physic well moral judge cause effect first principle never	C	2
522	know observe thing _are_ remember _have been_ hence deduce conclusion reference _cause_ thing fully understand consequence follow condition thing exist business philosophy mark effect trace back cause produce observe intermediate change form attitude condition thing different time place say _trees grow_ suppose change ever observe tree always stature lofty foliage green beautiful location unaltered would say tree grow single expression whole train fact take account tho particularly mark single expression imply _trees increase stature_ know could never effect without influence cause soil stand must contain property suit _growth_ tree due portion moisture heat also requisite fact exist indispensable make good expression tree grows might also trace capability tree root bark vein pore fibre grain succulent absorbent power case man kill deer notice former lecture mind conceive single idea complete whole signify single expression tree grow let following example serve illustration point take two brick one heat high temperature cold put	C	2
523	together short time find equal temperature one grow warm cool one _imparted_ heat _received_ cold _received_ heat _imparted_ cold yet would remain forever unknown effect must appear obvious effect cause learn must think appear plain willing see action never exist distinct thing act notion action derive observance _things_ acting condition hence word frame express idea action principle hope bear principle mind vastly important construction language appear come speak _agents_ _objects_ action still adhere fact rule language successfully employ deviate permanent law operate regulation matter mind fact deeply impressed mind consideration action express verb must observe _power_ _cause_ _means_ _agency_ _effects_ indispensable existence principle exist _in fact_ must observe obtain complete knowledge language word already see expression idea idea impression thing attempt improvement strip away covering come reality words measurably forget search diligently thing express _signs_ always conduct thing _signified_ weary traveller hungry faint would hardly satisfy examination _sign_ inn mark	C	2
524	form picture upon nice shade color painting would go search thing signify fault teach language learner limit mere _forms_ word important duty teach look thing signify entirely disregard hence obtain book knowledge know grammar say _apply_ say reality mean yet learn explain reason almost every man study grammar tell _used_ understand go look _book_ many year lose knowledge language oh learn saw grammar preserve day death good two three year study grammar none forget ever know much learn author say arbitrary rule technical expression could never understand apply practice except special case wander throw remark show necessity bring mind close observance thing truth exist draw principle speech able use language correctly still insist former opinion language depend permanent law nature exert regulation matter mind return say action denote _power_ _cause_ _means_ _agency_ _effects_ _power_ depend _physical energy_ _mental skill_ hint fact things act accord power energy possess animals walk bird	C	2
525	fly fish swim mineral sink poison kill accord adopted theory naturalist minerals _grow_ vegetables _grow_ _live_ animals _grow_ _live_ _feel_ every thing act accord ability possess man possess reason devise mean produce end beasts change location devour vegetable sometimes beast low grade animal never change location yet eat live vegetables live grow change location power reproduce specie kill surround object _carraguata_ west indies cling round say goldsmith whatever tree happen approach quickly gain ascendant load tree verdure keep away nourishment design fee trunk last entirely destroy supporter country many garden field present convince proof ability weed kill vegetable design grow therein hear _upas_ power sufficient destroy life animal vegetable large distance around exhalation death whatever approach serve metaphor illustrate noxious effect vice slander deceit effect moral constitution tree natural object blight mildew upon whatever come within reach minerals possess _power_ less astonishing may observe whenever opportunity offer call forth active	C	2
526	poison able slay powerful men beast lie hid within bosom strong attractive repel power iron make strong cable _holds_ vessel fast mooring _enabling_ outride collected force wind wave _threaten_ destruction also manufacture manacle bind strong man fasten lion cage gold _possesses_ power _charms_ nearly men sacrifice ease many moral principle pay blind devotion shrine contend power action confine animal creation alone inanimate matter act superior power possess man endow immaterial spirit corporeal body none deny agency mind accomplish wonder mere physical power without aid mental skill could never perform boast superiority often make slave inanimate thing lofty power body soul bend beneath weight accumulated sorrow produce secret _operations_ contagious disease _slays_ wife child friend fall like ripen harvest gatherer scythe nay often submit control power vine alcohol tobacco _gain_ secret influence nobler power _fix_ stamp disgrace _throw_ around fetter find easy matter extricate illusion error vice often betray long endures	C	2
527	darkness suffering till _regains_ native energy find deliverance enjoyment truth virtue secret power lie conceal beyond reach human ken transport land land unknown till expose condition suit operation show active resistless force destruction life devastation whole city nation may call plague cholera small pox miasma contagion particle matter float air surcharge disease thing else matter call sufficient present purpose know ability put forth prodigious power production consequence high skill man yet unable prevent might pursue point indefinite length trace secret power possess create thing exhibit influence exert various way regard surround object perceive object truth position assume common power pervades creation operating pure perfect law regulate great first cause moving principle guide governs control whole degrading indeed must sentiment limit action animal frame organize body move living principle sublime duty trace operation divine wisdom act thro creation minute particle dust _keeps_ _position_ secure till move superior power _needle_ point unerring	C	2
528	skill fixed point _guides_ vessel freight hundred life safe thro midnight storm destined tho rock wave drive wind remain uninfluenced tremblingly alive important duty entrust charge continue faithful service watch implicit confidence board guide safety wisdom display thro creation beauty order harmony universe planet float azure vault heaven glow worm glitter dust fish cut liquid element pearl sparkle bottom ocean every thing live move distinctly man create moral image maker possess heart feel mind understand third rank intelligent refuse favor quotation inimitable poem pope essay man rife sentiment pure exalted character direct purpose may hear thousand time confident please hear ask end heavenly body shine earth whose use pride answer mine kind nature wake genial powr suckles herb spread every flowr annual grape rise renew juice nectareous balmy dew mine thousand treasure bring health gush thousand spring seas roll waft sun light rise footstool earth canopy sky err nature gracious	C	2
529	end burn sun livid death descend earthquake swallow tempest sweep towns one grave whole nation deep _no_ reply _the first almighty cause acts partial general law th exception change since begin create perfect _ man great end human happiness nature deviate man less much end constant course require showrs sunshine man desire much eternal spring cloudless sky man forever temprate calm wise plague earthquake break heaven design borgia cataline know whose hand lightning form heave old ocean wing storm pours fierce ambition cæsar mind turn young ammon loose scourge mankind pride pride reasning spring account moral natral thing charge heaven acquit reason right submit better us perhaps might appear harmony virtue never air ocean felt wind never passion discompose mind subsists elemental strife passion element life general order since whole begin keep nature keep man look round world behold chain love combining see plastic nature work end single atom tend	C	2
530	attract attract next place formed impel neighbor embrace see matter next various life endue press one center still genral good see die vegetable life sustain see life dissolve vegetate form perish form supply turn catch vital breath die like bubble sea matter borne rise break sea return nothing foreign part relate whole one allextending allpreserving soul connects great least made beast aid man man beast serve serving nothing stand alone chain hold end unknown _power_ alone sufficient produce action must cause call forth set operation exhibit latent energy remain hid secret chamber till efficient cause set operation _means_ existence discover production change effect result say every created thing power sufficient produce destruction well preserve human body instance constant tendency decay waste counteract power resists proper assistance keep alive may say vegetable constantly throw exhale waste offensive useless matter yet restore power assist heat moisture nourishment earth resist tendency decay preserve	C	2
531	alive grow air earth nay ocean philosopher assure us contain power sufficient selfdestruction enlarge let necessary _cause_ exert give vent hidden power action astonishing destructive would effect often witness tremendous earthquake devastate whole city state empire tornado pas like genius evil land level whatever find course waterspout maelstrom prove grave come within grasp attempted destruction royal family parliament england usually call gunpowder plot arrangement make two hogshead thirtysix barrel powder sufficient blow house lord surrounding building secrete vault beneath strown faggot guy fawkes spanish officer employ purpose lay door th november match _means_ pocket set operation prodigious dormant _power_ would hurl destruction james royal family protestant parliament give ascendancy catholics change whole political condition nation _project_ discover _means_ remove _cause_ take away threatened _effects_ prevent cause action immediate subject precede tend produce action without would take place may result volition inherent tendency communicate impulse know exist effect produce altered new	C	2
532	condition thing operate change would effect without causes seek trace back thro effect produce factory put operation cloth manufacture careless observer would enter building see spindle loom wheel operate hand go away satisfied see enough see careful look far trace band wheel cog shaft balance power water race floom thro complicated machinery steam engine piston condenser water wood fire mark new secret yet efficient cause advance step curiously wrought machinery product chance operate without care superior cause must seek human skill deep active ingenuity man every contrivance presuppose contriver hence must power mean sufficient combine regulate power water generate direct steam power vest man hence man stand cause relation whole process operate wheel band spindle loom yet may say propriety water steam waterwheel piston shaft band cog pullies spindle spring treddles harness reed shuttle almost endless concatenation instrument alike _causes_ tend produce final result let one intermediate cause remove whole	C	2
533	power divert go wrong effect produce must first cause set operation inferior one production action _first_ cause action nay existence cause may trace directly distant intervening cause consecutive order thing may diversified link chain variant yet cause move allsufficient ever present agency almighty father uncaused cause thing speak existence universe various complicated part order set sun moon star firmament give earth place fix sea bed throw around barrier never pass height eternal throne eye pervade work tall archangel adores burn hair head numbered wise benevolent powerful supervision may trace legible line may see read men effect diminutive character may trace back cause cause upward ascend scale unrivalled source power splendor perfection presence spake command _stood still_ poet look thro nature nature god _means_ action aid display medium thro exist cause exhibit hidden power produce change effect match pocket guy fawkes direct mean intend set operation train cause terminate destruction house	C	2
534	lord inmate match set fire would convey spark faggot thence powder mean mean cause cause rapid succession event would ensue tend final inevitable melancholy result ball shot cannon receive first impulse powder borne thro air aid principle inherent power finally overcome density atmosphere impede progress law gravitation finally attract earth contend principle may know observe curved line ball move cannon mouth spot rest power ball ball cork discharge gun momentum travel distance rate action commences case projectile force exterior _means_ employ result widely different cause difference must seek comparative power substance _continue movements_ every boy play ball observe principle throw ball _counteracted_ continue straight line _ad infinitum_ without end air impede progress gravitation bring ground throw hard substance velocity overcome send back great force take ball wax snow strong adhesive substance bind shall account difference ball impetus give one great resistance intervene substance great one case yet one bound rebound	C	2
535	stick fast friend first object meet cause difference seek different capability respective ball one possess strong elastic repel power attraction cohesion predominant take another example let two substance equal size form one made lead cork put upon surface cistern water external circumstance effect widely different one sink float must look cause difference opposite quality surround matter thing add cork another quality possess lead give form size _weight_ readily sink bottom last property possess different degree two body hence one float upon water displace particle sink bottom may take another substance say mountain ebony heavy water light lead immerse water sink rapidity lead inherent _power_ strong take still another case let two ball suspend string equally use technical term _positively_ electrify bring within certain distance repel let electric fluid extract one attract enemy embrace friend magnet furnish striking proof favor theory labor establish let one sufficient power let within proper distance	C	2
536	overcome power gravitation _attract_ heavy steel cause wonderful fact account trace hidden cause _primum mobile_ ptolmaic philosophy secret spring motion dare deny effect exist produce efficient cause descend still dark perplexing maze neuter verb grammar deny matter power act instance suffice show mean say _every thing act accord ability god give act_ might go minute examination property matter affinity hardness weight size color form mobility c even old grammar allow _possess_ shall leave work perform leisure whoever doubt remain reference ability thing _produce_ _continue_ _prevent_ motion well consult prince philosopher sir isaac newton gallileo treat largely upon law motion assert fact full illustration principle labor establish ascend hill trace rope pull horse back much draw forward horse overcome resistance load move hill old system power would requisite move load could oppose resistance horse small child could move much ease strong team acquaintance sufficiently extensive know thing believe person present fully	C	2
